id_cliente,nome,email,telefone,renda_mensal,score_credito,historico_inadimplente,localidade_interesse,tipo_imovel_interesse,data_cadastro
CLI-51232,Milena da Mata,wfonseca@example.net,83 3487-8281,31552.0,698.0,0.0,Asa Sul,Apartamento,2026-07-15
CLI-51233,Luiz Fernando Vargas,,53 7860-8802,14582.0,798.0,0.0,Águas Claras,Casa,2025-10-16
CLI-51234,Luiz Otávio Moura,luisa29@example.net,+55 69 1222-1870,10241.0,686.0,0.0,Guará,Apartamento,2026-02-10
CLI-51235,Sra. Luara Teixeira,joao-miguelribeiro@example.com,82 0654-1185,13701.0,427.0,1.0,Águas Claras,Casa,2026-06-30
CLI-51236,Emanuel Peixoto,murilo98@example.org,17 9998-0755,24159.0,777.0,0.0,Asa Norte,Apartamento,2026-01-30
CLI-51237,Sra. Manuela Vargas,estermontenegro@example.net,+55 47 5144-9019,4192.0,530.0,0.0,Taguatinga,Apartamento,
CLI-51238,Maria Laura Novais,ana-claranunes@example.org,34 5604-2515,12307.0,525.0,0.0,Jardim Botânico,Apartamento,2026-04-26
CLI-51239,Leonardo Barbosa,,21 2776-2864,39584.0,819.0,0.0,Asa Sul,Casa,2026-01-24
CLI-51240,Srta. Alana Nascimento,isabel25@example.org,14 9946-7995,6875.0,704.0,0.0,Ceilândia,Apartamento,2026-02-09
CLI-51241,Maria Cecília Moraes,allana98@example.org,85 0637-9805,34488.0,765.0,0.0,Lago Sul,Casa,2025-11-30
CLI-51242,Giovanna da Mata,beatriz64@example.com,77 8895-3164,11455.0,567.0,0.0,Águas Claras,Apartamento,2026-04-24
CLI-51243,Otávio Pires,castroarthur-gabriel@example.net,66 5644-2330,11771.0,820.0,0.0,Guará,Apartamento,2026-03-23
CLI-51244,Alice Teixeira,orios@example.net,+55 17 1991-9536,,713.0,0.0,Jardim Botânico,Casa,2026-06-24
CLI-51245,Dom Mendonça,isaac96@example.com,+55 87 0089-7218,6454.0,412.0,0.0,Valparaíso de Goiás,,2026-01-04
CLI-51246,Davi Lucca Vieira,tgoncalves@example.net,+55 18 4311-5381,16020.0,,0.0,Sudoeste / Octogonal,Casa,2026-06-02
CLI-51247,Vitor Hugo Vasconcelos,maria-luizaviana@example.org,41 7814-4425,,556.0,0.0,,,2026-02-04
CLI-51248,Agatha da Rosa,gsampaio@example.org,35 3259-1116,5744.0,467.0,1.0,Ceilândia,Casa,2026-05-03
CLI-51249,Henry Gabriel Oliveira,gustavo-henriqueviana@example.org,0300 527 5553,41712.0,569.0,0.0,Noroeste,Apartamento,2026-03-31
CLI-51250,Ester Machado,martinscecilia@example.com,,3005.0,384.0,1.0,Samambaia,Apartamento,2025-09-26
CLI-51251,Natália Gonçalves,,27 8589-3095,8954.0,,0.0,Guará,Apartamento,2026-04-27
CLI-51252,Yago Guerra,,53 5940-5572,38013.0,632.0,0.0,Asa Norte,Apartamento,2026-02-11
CLI-51253,Vinicius Castro,castrohenry-gabriel@example.net,38 9578-7428,14337.0,460.0,1.0,Guará,Casa,2025-12-21
CLI-51254,Sr. Rodrigo Viana,maria-alice53@example.net,93 4516-6011,13719.0,444.0,1.0,Guará,Apartamento,
CLI-51255,Felipe Rocha,emanuellycamara@example.org,+55 88 6510-3639,9047.0,735.0,0.0,Jardim Botânico,Apartamento,2026-01-13
CLI-51256,Júlia Mendonça,amonteiro@example.net,82 4286-8145,3652.0,339.0,0.0,Samambaia,Apartamento,2026-01-28
CLI-51257,Henry Gabriel Pereira,qvieira@example.org,+55 81 0547-9682,10984.0,804.0,1.0,Jardim Botânico,Casa,2026-03-10
CLI-51258,Elisa Camargo,lorena25@example.net,+55 92 5538-5001,3726.0,857.0,0.0,Samambaia,Casa,2025-12-24
CLI-51259,,kamilly71@example.net,28 2483-0195,6947.0,806.0,0.0,Ceilândia,Casa,
CLI-51260,Brenda Câmara,bramos@example.net,18 4512-7972,11529.0,799.0,,Guará,Casa,2025-09-25
CLI-51261,Dr. Enzo Gabriel Albuquerque,zda-mata@example.com,63 6508-5015,43572.0,455.0,0.0,Asa Sul,Apartamento,2026-02-06
CLI-51262,Isis Cunha,mathiasporto@example.org,+55 88 5446-5459,25444.0,932.0,0.0,Lago Sul,Apartamento,2026-08-26
CLI-51263,Laís Novais,monteirolorena@example.org,82 8069-4960,5765.0,732.0,0.0,Samambaia,Casa,2025-10-29
CLI-51264,João Pedro Caldeira,davi-miguel18@example.org,+55 46 7694-7694,32198.0,,0.0,Lago Sul,Casa,2026-02-24
CLI-51265,Júlia Duarte,alice84@example.net,43 1065-1473,12730.0,949.0,0.0,Águas Claras,Apartamento,2025-12-01
CLI-51266,Emilly Dias,gvargas@example.com,96 9612-2349,14486.0,709.0,0.0,Águas Claras,,2026-08-06
CLI-51267,,bcostela@example.org,96 3352-6795,36123.0,849.0,0.0,Noroeste,Apartamento,2026-04-13
CLI-51268,Joaquim Novais,breno96@example.net,15 4928-3136,7626.0,876.0,0.0,Guará,Casa,2026-07-31
CLI-51269,Breno Silva,azevedobenicio@example.net,85 9517-5349,4283.0,891.0,0.0,Samambaia,,2025-10-08
CLI-51270,Lívia Rezende,dnascimento@example.net,31 5461-2446,14683.0,803.0,0.0,Guará,Apartamento,2025-11-08
CLI-51271,Daniela Nascimento,vasconcelosmaria-laura@example.org,+55 11 6542-6464,15871.0,417.0,,Sudoeste / Octogonal,Apartamento,2026-06-18
CLI-51272,Bruna da Cunha,balmeida@example.net,+55 44 3170-6415,22383.0,978.0,0.0,Asa Sul,Casa,2026-04-20
CLI-51273,Otto Oliveira,bruno72@example.net,+55 63 6905-4891,7989.0,353.0,1.0,Jardim Botânico,Apartamento,2026-05-24
CLI-51274,Letícia Novaes,vinicius39@example.net,+55 83 5630-5056,9443.0,809.0,0.0,Águas Claras,Apartamento,2026-09-21
CLI-51275,Sr. Davi Luiz Siqueira,borgeshenrique@example.com,81 3437-1354,5971.0,557.0,0.0,Águas Lindas de Goiás,Casa,2026-06-09
CLI-51276,Marcela Melo,renan53@example.net,95 1700-5811,14890.0,875.0,0.0,Jardim Botânico,Casa,2026-02-17
CLI-51277,Kaique Vieira,olivia84@example.org,98 6109-1907,4032.0,818.0,0.0,Valparaíso de Goiás,Casa,2026-04-25
CLI-51278,Luiz Felipe Araújo,barbosajosue@example.org,18 9079-1242,3077.0,333.0,,,Apartamento,2026-04-05
CLI-51279,Letícia Mendes,luigifonseca@example.org,+55 73 3883-3648,,378.0,1.0,Lago Norte,Apartamento,2026-03-28
CLI-51280,Paulo Cirino,jpacheco@example.com,97 7529-1800,7151.0,437.0,0.0,Águas Claras,Casa,2026-02-09
CLI-51281,,,+55 44 0594-5125,6050.0,454.0,1.0,Ceilândia,Casa,2026-02-23
CLI-51282,Henry Gabriel Nunes,arthur74@example.org,34 3556-2133,13054.0,608.0,0.0,Jardim Botânico,Casa,2025-12-21
CLI-51283,Isabella Vasconcelos,zgomes@example.com,35 4731-6542,4295.0,802.0,0.0,Samambaia,Casa,2026-03-06
CLI-51284,Sra. Maria Sophia Pastor,pietro56@example.net,+55 31 4609-9829,3258.0,340.0,1.0,Samambaia,Casa,2026-04-10
CLI-51285,Calebe Albuquerque,alice75@example.org,49 4586-7689,5093.0,842.0,0.0,Ceilândia,,2025-11-19
CLI-51286,Yago Abreu,varaujo@example.org,81 1921-5322,4236.0,716.0,0.0,Ceilândia,Casa,2026-08-24
CLI-51287,Srta. Heloísa Mendes,moraesotto@example.net,+55 92 3483-9406,3680.0,553.0,0.0,,Apartamento,2026-05-23
CLI-51288,Caio Fonseca,da-cunhaana-sophia@example.net,19 2878-1275,6139.0,,,Valparaíso de Goiás,Apartamento,
CLI-51289,Emilly Gonçalves,siqueiravitoria@example.com,81 8057-5751,5979.0,384.0,0.0,Águas Lindas de Goiás,Apartamento,2026-04-04
CLI-51290,Liam Aparecida,flopes@example.org,+55 49 9259-2359,5683.0,400.0,0.0,Samambaia,Apartamento,2026-06-13
CLI-51291,Dr. Nicolas Rios,jesusdaniela@example.com,+55 93 0590-2157,4418.0,850.0,0.0,Taguatinga,Apartamento,2025-12-26
CLI-51292,Sarah Casa Grande,arocha@example.org,+55 37 9952-9189,5580.0,502.0,0.0,Valparaíso de Goiás,Casa,2026-09-19
CLI-51293,Sra. Maria Júlia Machado,qcavalcante@example.org,18 9009-8407,5156.0,598.0,0.0,Ceilândia,Casa,2025-12-04
CLI-51294,João Miguel Barbosa,maria-flor28@example.net,+55 75 1375-7945,31869.0,797.0,0.0,Asa Norte,Casa,2026-01-31
CLI-51295,Stella Almeida,levimoura@example.net,+55 62 5825-5605,28344.0,829.0,0.0,Lago Sul,Apartamento,2026-04-24
CLI-51296,Sra. Olivia Cunha,larasales@example.org,48 1746-1979,6497.0,987.0,0.0,Valparaíso de Goiás,Casa,2025-10-30
CLI-51297,Sara Pacheco,ana-liz93@example.net,+55 41 6866-6163,12574.0,973.0,0.0,Águas Claras,Apartamento,2026-05-11
CLI-51298,Léo Fogaça,garciaguilherme@example.com,16 1052-6762,31687.0,619.0,0.0,Lago Sul,Apartamento,2026-02-04
CLI-51299,Dr. Matteo Barros,vitoriamonteiro@example.org,+55 73 2959-7416,9679.0,886.0,0.0,Guará,Apartamento,2026-06-16
